county,county_fips,zip_code,date,n95,surgical_masks,cloth_masks,eye_protection,face_shields,gloves,gowns,county_n95,county_surgical_masks,county_cloth_masks,county_eye_protection,county_face_shields,county_gloves,county_gowns
Los Angeles,06037,90210,2020-07-04,1260,2000,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90210,2020-07-05,1260,2000,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90210,2020-07-06,1260,2000,0,0,0,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90222,2020-07-02,0,0,0,0,0,,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90222,2020-07-03,0,0,0,0,0,,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90222,2020-07-04,0,0,0,0,0,,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90222,2020-07-05,0,0,0,0,0,,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90222,2020-07-06,0,0,0,0,0,,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90230,2020-06-08,0,0,0,0,0,0,0,3291106,4450600,2000,500,462644,1357400,919700
Los Angeles,06037,90230,2020-06-09,0,0,0,0,0,0,0,3291106,4670600,2000,500,462644,1357400,919700
Los Angeles,06037,90230,2020-06-10,0,0,0,0,0,0,0,3291106,4899600,16000,500,477844,1357400,919700
Los Angeles,06037,90230,2020-06-11,0,0,0,0,0,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90230,2020-06-12,0,100000,4000,0,4200,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90230,2020-06-13,0,100000,4000,0,4200,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90230,2020-06-14,0,100000,4000,0,4200,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90230,2020-06-15,0,100000,4000,0,4200,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90230,2020-06-16,0,100000,4000,0,4200,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90230,2020-06-17,0,100000,4000,0,4200,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90230,2020-06-18,0,100000,4000,0,4200,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90230,2020-06-19,0,100000,4000,0,4200,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90230,2020-06-20,0,100000,4000,0,4200,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90230,2020-06-21,0,100000,4000,0,4200,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90230,2020-06-22,0,100000,4000,0,4200,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90230,2020-06-23,0,100000,4000,0,4200,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90230,2020-06-24,0,100000,4000,0,4200,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90230,2020-06-25,0,100000,4000,0,4200,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90230,2020-06-26,0,100000,4000,0,4200,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90230,2020-06-27,0,100000,4000,0,4200,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90230,2020-06-28,0,100000,4000,0,4200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90230,2020-06-29,0,100000,4000,0,4200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90230,2020-06-30,0,100000,4000,0,4200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90230,2020-07-01,0,100000,4000,0,4200,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90230,2020-07-02,0,100000,4000,0,4200,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90230,2020-07-03,0,100000,4000,0,4200,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90230,2020-07-04,0,100000,4000,0,4200,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90230,2020-07-05,0,100000,4000,0,4200,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90230,2020-07-06,0,100000,4000,0,4200,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90232,2020-06-11,0,2000,0,0,5000,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90232,2020-06-12,0,2000,0,0,5000,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90232,2020-06-13,0,2000,0,0,5000,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90232,2020-06-14,0,2000,0,0,5000,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90232,2020-06-15,0,2000,0,0,5000,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90232,2020-06-16,0,2000,0,0,5000,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90232,2020-06-17,0,2000,0,0,5000,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90232,2020-06-18,0,2000,0,0,5000,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90232,2020-06-19,0,2000,0,0,5000,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90232,2020-06-20,0,2000,0,0,5000,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90232,2020-06-21,0,2000,0,0,5000,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90232,2020-06-22,0,2000,0,0,5000,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90232,2020-06-23,0,2000,0,0,5000,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90232,2020-06-24,0,2000,0,0,5000,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90232,2020-06-25,0,2000,0,0,5000,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90232,2020-06-26,0,2000,0,0,5000,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90232,2020-06-27,0,2000,0,0,5000,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90232,2020-06-28,0,2000,0,0,5000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90232,2020-06-29,0,2000,0,0,5000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90232,2020-06-30,0,2000,0,0,5000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90232,2020-07-01,0,2000,0,0,5000,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90232,2020-07-02,0,2000,0,0,5000,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90232,2020-07-03,0,2000,0,0,5000,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90232,2020-07-04,0,2000,0,0,5000,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90232,2020-07-05,0,2000,0,0,5000,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90232,2020-07-06,0,2000,0,0,5000,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90242,2020-06-08,0,0,0,0,0,0,0,3291106,4450600,2000,500,462644,1357400,919700
Los Angeles,06037,90242,2020-06-09,0,0,0,0,0,0,0,3291106,4670600,2000,500,462644,1357400,919700
Los Angeles,06037,90242,2020-06-10,0,0,0,0,0,0,0,3291106,4899600,16000,500,477844,1357400,919700
Los Angeles,06037,90242,2020-06-11,0,0,0,0,0,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90242,2020-06-12,0,0,0,0,0,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90242,2020-06-13,0,0,0,0,0,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90242,2020-06-14,0,30000,10000,0,1000,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90242,2020-06-15,0,30000,10000,0,1000,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90242,2020-06-16,0,30000,10000,0,1000,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90242,2020-06-17,0,30000,10000,0,1000,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90242,2020-06-18,0,30000,10000,0,1000,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90242,2020-06-19,0,30000,10000,0,1000,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90242,2020-06-20,0,30000,10000,0,1000,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90242,2020-06-21,0,30000,10000,0,1000,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90242,2020-06-22,0,30000,10000,0,1000,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90242,2020-06-23,0,30000,10000,0,1000,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90242,2020-06-24,0,30000,10000,0,1000,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90242,2020-06-25,0,30000,10000,0,1000,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90242,2020-06-26,0,30000,10000,0,1000,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90242,2020-06-27,0,30000,10000,0,1000,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90242,2020-06-28,0,30000,10000,0,1000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90242,2020-06-29,0,30000,10000,0,1000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90242,2020-06-30,0,30000,10000,0,1000,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90242,2020-07-01,0,30000,10000,0,1000,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90242,2020-07-02,0,30000,10000,0,1000,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90242,2020-07-03,0,30000,10000,0,1000,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90242,2020-07-04,0,30000,10000,0,1000,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90242,2020-07-05,0,30000,10000,0,1000,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90242,2020-07-06,0,30000,10000,0,1000,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90247,2020-06-08,5160,0,0,0,5200,21000,3000,3291106,4450600,2000,500,462644,1357400,919700
Los Angeles,06037,90247,2020-06-09,5160,0,0,0,5200,21000,3000,3291106,4670600,2000,500,462644,1357400,919700
Los Angeles,06037,90247,2020-06-10,5160,0,0,0,5200,21000,3000,3291106,4899600,16000,500,477844,1357400,919700
Los Angeles,06037,90247,2020-06-11,5160,0,0,0,5200,21000,3000,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90247,2020-06-12,5160,2000,0,0,5200,21000,3000,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90247,2020-06-13,5160,2000,0,0,5200,21000,3000,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90247,2020-06-14,5160,2000,0,0,5200,21000,3000,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90247,2020-06-15,5160,2000,0,0,5200,21000,3000,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90247,2020-06-16,5160,2000,0,0,5200,21000,3000,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90247,2020-06-17,5160,2000,0,0,5200,21000,3000,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90247,2020-06-18,5160,2000,0,0,5200,21000,3000,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90247,2020-06-19,5160,2000,0,0,5200,21000,3000,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90247,2020-06-20,5160,2000,0,0,5200,21000,3000,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90247,2020-06-21,5160,2000,0,0,5200,21000,3000,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90247,2020-06-22,5160,2000,0,0,5200,21000,3000,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90247,2020-06-23,5160,2000,0,0,5200,21000,3000,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90247,2020-06-24,5160,2000,0,0,5200,21000,3000,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90247,2020-06-25,5160,2000,0,0,5200,21000,3000,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90247,2020-06-26,5160,2000,0,0,5200,21000,3000,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90247,2020-06-27,5160,2000,0,0,5200,21000,3000,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90247,2020-06-28,5160,2000,0,0,5200,21000,3000,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90247,2020-06-29,5160,2000,0,0,5200,21000,3000,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90247,2020-06-30,5160,2000,0,0,5200,21000,3000,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90247,2020-07-01,5160,2000,0,0,5200,21000,3000,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90247,2020-07-02,5160,2000,0,0,5200,21000,3000,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90247,2020-07-03,5160,2000,0,0,5200,21000,3000,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90247,2020-07-04,5160,2000,0,0,5200,21000,3000,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90247,2020-07-05,5160,2000,0,0,5200,21000,3000,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90247,2020-07-06,5160,2000,0,0,5200,21000,3000,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90248,2020-06-13,0,2000,0,0,0,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90248,2020-06-14,0,2000,0,0,0,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90248,2020-06-15,0,2000,0,0,0,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90248,2020-06-16,0,2000,0,0,0,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90248,2020-06-17,0,2000,0,0,0,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90248,2020-06-18,0,2000,0,0,0,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90248,2020-06-19,0,2000,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90248,2020-06-20,0,2000,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90248,2020-06-21,0,2000,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90248,2020-06-22,0,2000,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90248,2020-06-23,0,2000,0,0,0,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90248,2020-06-24,0,2000,0,0,0,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90248,2020-06-25,0,2000,0,0,0,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90248,2020-06-26,0,2000,0,0,0,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90248,2020-06-27,0,2000,0,0,0,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90248,2020-06-28,0,2000,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90248,2020-06-29,0,2000,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90248,2020-06-30,0,2000,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90248,2020-07-01,0,2000,0,0,0,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90248,2020-07-02,0,2000,0,0,0,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90248,2020-07-03,0,2000,0,0,0,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90248,2020-07-04,0,2000,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90248,2020-07-05,0,2000,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90248,2020-07-06,0,2000,0,0,0,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90250,2020-06-11,0,1300000,2000,0,52200,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90250,2020-06-12,0,1300000,2000,0,52200,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90250,2020-06-13,0,1300000,2000,0,52200,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90250,2020-06-14,0,1300000,2000,0,52200,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90250,2020-06-15,0,1300000,2000,0,52200,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90250,2020-06-16,0,1300000,2000,0,52200,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90250,2020-06-17,3780,1300000,2000,0,52200,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90250,2020-06-18,3780,1300000,2000,0,52200,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90250,2020-06-19,3780,1300000,2000,0,52200,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90250,2020-06-20,3780,1300000,2000,0,52200,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90250,2020-06-21,3780,1300000,2000,0,52200,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90250,2020-06-22,3780,1300000,2000,0,52200,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90250,2020-06-23,3780,1300000,2000,0,52200,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90250,2020-06-24,3780,1300000,2000,0,52200,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90250,2020-06-25,3780,1300000,2000,0,52200,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90250,2020-06-26,3780,1300000,2000,0,52200,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90250,2020-06-27,3780,1300000,2000,0,52200,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90250,2020-06-28,3780,1300000,2000,0,52200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90250,2020-06-29,3780,1300000,2000,0,52200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90250,2020-06-30,3780,1300000,2000,0,52200,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90250,2020-07-01,3780,1300000,2000,0,52200,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90250,2020-07-02,3780,1300000,2000,0,52200,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90250,2020-07-03,3780,1300000,2000,0,52200,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90250,2020-07-04,3780,1300000,2000,0,52200,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90250,2020-07-05,3780,1300000,2000,0,52200,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90250,2020-07-06,3780,1300000,2000,0,52200,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90255,2020-07-02,0,0,0,0,0,,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90255,2020-07-03,0,0,0,0,0,,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90255,2020-07-04,0,0,0,0,0,,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90255,2020-07-05,0,0,0,0,0,,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90255,2020-07-06,0,0,0,0,0,,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90262,2020-06-08,0,0,0,0,0,0,0,3291106,4450600,2000,500,462644,1357400,919700
Los Angeles,06037,90262,2020-06-09,0,0,0,0,0,0,0,3291106,4670600,2000,500,462644,1357400,919700
Los Angeles,06037,90262,2020-06-10,0,0,0,0,0,0,0,3291106,4899600,16000,500,477844,1357400,919700
Los Angeles,06037,90262,2020-06-11,0,0,0,0,0,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90262,2020-06-12,0,0,0,0,0,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90262,2020-06-13,0,0,0,0,0,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90262,2020-06-14,0,0,0,0,0,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90262,2020-06-15,0,0,0,0,0,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90262,2020-06-16,0,0,0,0,0,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90262,2020-06-17,0,0,0,0,0,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90262,2020-06-18,0,0,0,0,0,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90262,2020-06-19,0,0,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90262,2020-06-20,0,0,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90262,2020-06-21,0,0,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90262,2020-06-22,0,0,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90262,2020-06-23,0,0,0,0,0,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90262,2020-06-24,0,0,0,0,0,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90262,2020-06-25,0,0,0,0,0,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90262,2020-06-26,0,0,0,0,0,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90262,2020-06-27,0,0,0,0,0,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90262,2020-06-28,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90262,2020-06-29,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90262,2020-06-30,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90262,2020-07-01,0,0,0,0,0,0,0,6620846,11718600,375440,2050,786608,3030400,1902380
Los Angeles,06037,90262,2020-07-02,0,0,0,0,0,0,0,6620846,15096600,375440,2050,870408,3030400,1902380
Los Angeles,06037,90262,2020-07-03,0,0,0,0,0,0,0,6620846,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90262,2020-07-04,0,0,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90262,2020-07-05,0,0,0,0,0,0,0,6736046,15096600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90262,2020-07-06,0,0,0,0,0,0,0,6736046,15104600,375440,2050,870408,3035400,1902380
Los Angeles,06037,90270,2020-06-08,0,0,0,0,0,0,0,3291106,4450600,2000,500,462644,1357400,919700
Los Angeles,06037,90270,2020-06-09,0,0,0,0,0,0,0,3291106,4670600,2000,500,462644,1357400,919700
Los Angeles,06037,90270,2020-06-10,0,0,0,0,0,0,0,3291106,4899600,16000,500,477844,1357400,919700
Los Angeles,06037,90270,2020-06-11,0,0,0,0,0,0,0,3291106,7646600,64000,500,597044,1357400,919700
Los Angeles,06037,90270,2020-06-12,0,0,0,0,0,0,0,3291106,10301600,112000,500,719344,1357400,1169750
Los Angeles,06037,90270,2020-06-13,0,0,0,0,0,0,0,3291706,10319600,168000,500,734544,1357400,1169750
Los Angeles,06037,90270,2020-06-14,0,0,0,0,0,0,0,3376126,10363600,201000,1500,748544,1362400,1169750
Los Angeles,06037,90270,2020-06-15,0,0,0,0,0,0,0,4613566,10413600,223000,1500,779144,1362400,1201850
Los Angeles,06037,90270,2020-06-16,0,0,0,0,0,0,0,4616086,11628600,273840,1650,782144,1463400,1201850
Los Angeles,06037,90270,2020-06-17,0,0,0,0,0,0,0,4622386,11640600,274960,1650,782744,1464400,1201950
Los Angeles,06037,90270,2020-06-18,0,0,0,0,0,0,0,4624906,11640600,272000,1650,782744,1464400,1201950
Los Angeles,06037,90270,2020-06-19,0,0,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90270,2020-06-20,0,0,0,0,0,0,0,4627426,11640600,385940,1650,783544,1464400,1202050
Los Angeles,06037,90270,2020-06-21,0,0,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90270,2020-06-22,0,0,0,0,0,0,0,4627426,11640600,375440,1650,783544,1464400,1202050
Los Angeles,06037,90270,2020-06-23,0,0,0,0,0,0,0,4638766,11642600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90270,2020-06-24,0,0,0,0,0,0,0,4638766,11664600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90270,2020-06-25,0,0,0,0,0,0,0,6611246,11668600,375440,1650,783544,1514400,1202050
Los Angeles,06037,90270,2020-06-26,0,0,0,0,0,0,0,6614126,11716600,380440,1650,786552,3013400,1902200
Los Angeles,06037,90270,2020-06-27,0,0,0,0,0,0,0,6619886,11716600,375440,1650,786624,3013400,1902200
Los Angeles,06037,90270,2020-06-28,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90270,2020-06-29,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
Los Angeles,06037,90270,2020-06-30,0,0,0,0,0,0,0,6620846,11716600,375440,1650,786608,3013400,1902200
