Region,date,date2,cases,LCITY,COMMUNITY,LABEL,deaths,Longitude,Latitude
Northridge,2020-03-22,2020-03-22,1,,,,,-118.5369316,34.2345615
Northridge,2020-03-23,2020-03-23,1,,,,,-118.5369316,34.2345615
Northridge,2020-03-24,2020-03-24,2,,,,,-118.5369316,34.2345615
Northridge,2020-03-25,2020-03-25,2,,,,,-118.5369316,34.2345615
Northridge,2020-03-26,2020-03-26,4,,,,,-118.5369316,34.2345615
Northridge,2020-03-27,2020-03-27,7,,,,,-118.5369316,34.2345615
Northridge,2020-03-28,2020-03-28,8,,,,,-118.5369316,34.2345615
Northridge,2020-03-29,2020-03-29,8,,,,,-118.5369316,34.2345615
Northridge,2020-03-30,2020-03-30,8,,,,,-118.5369316,34.2345615
Northridge,2020-03-31,2020-03-31,9,,,,,-118.5369316,34.2345615
Northridge,2020-04-01,2020-04-01,12,,,,,-118.5369316,34.2345615
Northridge,2020-04-02,2020-04-02,14,,,,,-118.5369316,34.2345615
Northridge,2020-04-03,2020-04-03,17,,,,,-118.5369316,34.2345615
Northridge,2020-04-04,2020-04-04,21,,,,,-118.5369316,34.2345615
Northridge,2020-04-05,2020-04-05,23,,,,,-118.5369316,34.2345615
Northridge,2020-04-06,2020-04-06,22,,,,,-118.5369316,34.2345615
Northridge,2020-04-07,2020-04-07,25,,,,,-118.5369316,34.2345615
Northridge,2020-04-08,2020-04-08,30,,,,,-118.5369316,34.2345615
Northridge,2020-04-09,2020-04-09,33,,,,,-118.5369316,34.2345615
Northridge,2020-04-10,2020-04-10,37,,,,,-118.5369316,34.2345615
Northridge,2020-04-11,2020-04-11,41,,,,,-118.5369316,34.2345615
Northridge,2020-04-12,2020-04-12,46,,,,,-118.5369316,34.2345615
Northridge,2020-04-13,2020-04-13,48,,,,,-118.5369316,34.2345615
Northridge,2020-04-14,2020-04-14,51,,,,,-118.5369316,34.2345615
Northridge,2020-04-15,2020-04-15,56,,,,,-118.5369316,34.2345615
Northridge,2020-04-16,2020-04-16,58,,,,,-118.5369316,34.2345615
Northridge,2020-04-17,2020-04-17,67,,,,,-118.5369316,34.2345615
Northridge,2020-04-18,2020-04-18,77,,,,,-118.5369316,34.2345615
Northridge,2020-04-19,2020-04-19,79,,,,,-118.5369316,34.2345615
Northridge,2020-04-20,2020-04-20,87,,,,,-118.5369316,34.2345615
Northridge,2020-04-21,2020-04-21,101,,,,,-118.5369316,34.2345615
Northridge,2020-04-22,2020-04-22,109,,,,,-118.5369316,34.2345615
Northridge,2020-04-23,2020-04-23,113,,,,,-118.5369316,34.2345615
Northridge,2020-04-24,2020-04-24,127,,,,,-118.5369316,34.2345615
Northridge,2020-04-25,2020-04-25,131,,,,,-118.5369316,34.2345615
Northridge,2020-04-26,2020-04-26,133,,,,,-118.5369316,34.2345615
Northridge,2020-04-27,2020-04-27,143,,,,,-118.5369316,34.2345615
Northridge,2020-04-28,2020-04-28,150,,,,,-118.5369316,34.2345615
Northridge,2020-04-29,2020-04-29,158,,,,,-118.5369316,34.2345615
Northridge,2020-04-30,2020-04-30,163,,,,,-118.5369316,34.2345615
Northridge,2020-05-01,2020-05-01,172,,,,,-118.5369316,34.2345615
Northridge,2020-05-02,2020-05-02,176,,,,,-118.5369316,34.2345615
Northridge,2020-05-03,2020-05-03,176,,,,,-118.5369316,34.2345615
Northridge,2020-05-04,2020-05-04,181,,,,,-118.5369316,34.2345615
Northridge,2020-05-05,2020-05-05,192,,,,,-118.5369316,34.2345615
Northridge,2020-05-06,2020-05-06,198,,,,,-118.5369316,34.2345615
Northridge,2020-05-07,2020-05-07,206,,,,,-118.5369316,34.2345615
Northridge,2020-05-08,2020-05-08,208,,,,,-118.5369316,34.2345615
Northridge,2020-05-09,2020-05-09,211,,,,,-118.5369316,34.2345615
Northridge,2020-05-10,2020-05-10,212,,,,,-118.5369316,34.2345615
Northridge,2020-05-11,2020-05-11,216,,,,,-118.5369316,34.2345615
Northridge,2020-05-12,2020-05-12,221,,,,,-118.5369316,34.2345615
Northridge,2020-05-13,2020-05-13,225,,,,,-118.5369316,34.2345615
Northridge,2020-05-14,2020-05-14,235,,,,,-118.5369316,34.2345615
Northridge,2020-05-15,2020-05-15,240,,,,,-118.5369316,34.2345615
Northridge,2020-05-16,2020-05-16,245,,,,,-118.5369316,34.2345615
Northridge,2020-05-17,2020-05-17,246,,,,,-118.5369316,34.2345615
Northridge,2020-05-18,2020-05-18,251,,,,,-118.5369316,34.2345615
Northridge,2020-05-19,2020-05-19,259,,,,,-118.5369316,34.2345615
Northridge,2020-05-20,2020-05-20,265,,,,,-118.5369316,34.2345615
Northridge,2020-05-21,2020-05-21,274,,,,,-118.5369316,34.2345615
Northridge,2020-05-22,2020-05-22,275,,,,,-118.5369316,34.2345615
Northridge,2020-05-23,2020-05-23,291,,,,,-118.5369316,34.2345615
Northridge,2020-05-24,2020-05-24,297,,,,,-118.5369316,34.2345615
Northridge,2020-05-25,2020-05-25,300,,,,,-118.5369316,34.2345615
Northridge,2020-05-26,2020-05-26,311,,,,,-118.5369316,34.2345615
Northridge,2020-05-27,2020-05-27,314,,,,,-118.5369316,34.2345615
Northridge,2020-05-28,2020-05-28,321,,,,,-118.5369316,34.2345615
Northridge,2020-05-29,2020-05-29,329,,,,,-118.5369316,34.2345615
Northridge,2020-05-30,2020-05-30,337,,,,,-118.5369316,34.2345615
Northridge,2020-05-31,2020-05-31,348,,,,,-118.5369316,34.2345615
Northridge,2020-06-01,2020-06-01,354,,,,,-118.5369316,34.2345615
Northridge,2020-06-02,2020-06-02,366,,,,,-118.5369316,34.2345615
Northridge,2020-06-03,2020-06-03,370,,,,,-118.5369316,34.2345615
Northridge,2020-06-04,2020-06-04,375,,,,,-118.5369316,34.2345615
Northridge,2020-06-05,2020-06-05,383,,,,,-118.5369316,34.2345615
Northridge,2020-06-06,2020-06-06,387,,,,,-118.5369316,34.2345615
Northridge,2020-06-07,2020-06-07,391,,,,,-118.5369316,34.2345615
Northridge,2020-06-08,2020-06-08,403,,,,,-118.5369316,34.2345615
Northridge,2020-06-09,2020-06-09,408,,,,,-118.5369316,34.2345615
Northridge,2020-06-10,2020-06-10,409,,,,,-118.5369316,34.2345615
Northridge,2020-06-11,2020-06-11,417,,,,,-118.5369316,34.2345615
Northridge,2020-06-12,2020-06-12,421,,,,,-118.5369316,34.2345615
Northridge,2020-06-13,2020-06-13,425,,,,,-118.5369316,34.2345615
Northridge,2020-06-14,2020-06-14,428,,,,,-118.5369316,34.2345615
Northridge,2020-06-15,2020-06-15,432,,,,,-118.5369316,34.2345615
Northridge,2020-06-16,2020-06-16,439,,,,,-118.5369316,34.2345615
Northridge,2020-06-17,2020-06-17,443,,,,,-118.5369316,34.2345615
Northridge,2020-06-18,2020-06-18,459,,,,,-118.5369316,34.2345615
Northridge,2020-06-19,2020-06-19,470,,,,,-118.5369316,34.2345615
Northridge,2020-06-20,2020-06-20,484,,,,,-118.5369316,34.2345615
Northridge,2020-06-21,2020-06-21,495,,,,,-118.5369316,34.2345615
Northridge,2020-06-22,2020-06-22,506,,,,,-118.5369316,34.2345615
Northridge,2020-06-23,2020-06-23,520,,,,,-118.5369316,34.2345615
Northridge,2020-06-24,2020-06-24,526,,,,,-118.5369316,34.2345615
Northridge,2020-06-25,2020-06-25,533,,,,,-118.5369316,34.2345615
Northridge,2020-06-26,2020-06-26,545,,,,,-118.5369316,34.2345615
Northridge,2020-06-27,2020-06-27,553,,,,,-118.5369316,34.2345615
Northridge,2020-06-28,2020-06-28,563,,,,,-118.5369316,34.2345615
Northridge,2020-06-29,2020-06-29,578,,,,,-118.5369316,34.2345615
Northridge,2020-06-30,2020-06-30,584,,,,,-118.5369316,34.2345615
Northridge,2020-07-01,2020-07-01,587,,,,,-118.5369316,34.2345615
Northridge,2020-07-02,2020-07-02,601,,,,,-118.5369316,34.2345615
Northridge,2020-07-03,2020-07-03,611,,,,,-118.5369316,34.2345615
Northridge,2020-07-04,2020-07-04,623,,,,,-118.5369316,34.2345615
Northridge,2020-07-05,2020-07-05,623,,,,,-118.5369316,34.2345615
Northridge,2020-07-06,2020-07-06,635,,,,,-118.5369316,34.2345615
Northridge,2020-07-07,2020-07-07,659,,,,,-118.5369316,34.2345615
Northridge,2020-07-08,2020-07-08,668,,,,,-118.5369316,34.2345615
Northridge,2020-07-09,2020-07-09,678,,,,,-118.5369316,34.2345615
Northridge,2020-07-10,2020-07-10,689,,,,,-118.5369316,34.2345615
Northridge,2020-07-11,2020-07-11,700,,,,,-118.5369316,34.2345615
Northridge,2020-07-12,2020-07-12,713,,,,,-118.5369316,34.2345615
Northridge,2020-07-13,2020-07-13,725,Los Angeles,Northridge,Los Angeles - Northridge,36,-118.5369316,34.2345615
Northridge,2020-07-14,2020-07-14,738,Los Angeles,Northridge,Los Angeles - Northridge,36,-118.5369316,34.2345615
Northridge,2020-07-15,2020-07-15,746,Los Angeles,Northridge,Los Angeles - Northridge,36,-118.5369316,34.2345615
Northridge,2020-07-16,2020-07-16,764,Los Angeles,Northridge,Los Angeles - Northridge,36,-118.5369316,34.2345615
Northridge,2020-07-17,2020-07-17,776,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-18,2020-07-18,791,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-19,2020-07-19,808,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-20,2020-07-20,827,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-21,2020-07-21,845,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-22,2020-07-22,858,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-23,2020-07-23,868,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-24,2020-07-24,881,Los Angeles,Northridge,Los Angeles - Northridge,37,-118.5369316,34.2345615
Northridge,2020-07-25,2020-07-25,900,Los Angeles,Northridge,Los Angeles - Northridge,38,-118.5369316,34.2345615
Northridge,2020-07-26,2020-07-26,915,Los Angeles,Northridge,Los Angeles - Northridge,38,-118.5369316,34.2345615
Northridge,2020-07-27,2020-07-27,932,Los Angeles,Northridge,Los Angeles - Northridge,38,-118.5369316,34.2345615
Northridge,2020-07-28,2020-07-28,941,Los Angeles,Northridge,Los Angeles - Northridge,38,-118.5369316,34.2345615
Northridge,2020-07-29,2020-07-29,968,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-07-30,2020-07-30,982,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-03,2020-08-03,1022,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-04,2020-08-04,1028,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-05,2020-08-05,1041,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-06,2020-08-06,1055,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-07,2020-08-07,1072,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-08,2020-08-08,1090,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-09,2020-08-09,1105,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-10,2020-08-10,1111,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-11,2020-08-11,1117,Los Angeles,Northridge,Los Angeles - Northridge,39,-118.5369316,34.2345615
Northridge,2020-08-12,2020-08-12,1129,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-13,2020-08-13,1145,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-14,2020-08-14,1154,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-15,2020-08-15,1156,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-16,2020-08-16,1157,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-17,2020-08-17,1161,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-18,2020-08-18,1163,Los Angeles,Northridge,Los Angeles - Northridge,40,-118.5369316,34.2345615
Northridge,2020-08-19,2020-08-19,1176,Los Angeles,Northridge,Los Angeles - Northridge,41,-118.5369316,34.2345615
Northridge,2020-08-20,2020-08-20,1186,Los Angeles,Northridge,Los Angeles - Northridge,41,-118.5369316,34.2345615
Northridge,2020-08-21,2020-08-21,1197,Los Angeles,Northridge,Los Angeles - Northridge,41,-118.5369316,34.2345615
Northridge,2020-08-22,2020-08-22,1202,Los Angeles,Northridge,Los Angeles - Northridge,41,-118.5369316,34.2345615
Norwalk,2020-03-24,2020-03-24,1,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-25,2020-03-25,2,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-26,2020-03-26,9,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-27,2020-03-27,9,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-28,2020-03-28,12,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-29,2020-03-29,12,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-30,2020-03-30,15,,,,,-118.0849169,33.909280200000005
Norwalk,2020-03-31,2020-03-31,21,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-01,2020-04-01,21,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-02,2020-04-02,26,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-03,2020-04-03,30,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-04,2020-04-04,38,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-05,2020-04-05,49,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-06,2020-04-06,50,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-07,2020-04-07,55,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-08,2020-04-08,58,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-09,2020-04-09,64,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-10,2020-04-10,69,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-11,2020-04-11,74,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-12,2020-04-12,76,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-13,2020-04-13,79,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-14,2020-04-14,83,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-15,2020-04-15,88,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-16,2020-04-16,90,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-17,2020-04-17,93,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-18,2020-04-18,100,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-19,2020-04-19,105,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-20,2020-04-20,114,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-21,2020-04-21,124,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-22,2020-04-22,135,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-23,2020-04-23,146,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-24,2020-04-24,155,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-25,2020-04-25,163,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-26,2020-04-26,165,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-27,2020-04-27,167,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-28,2020-04-28,173,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-29,2020-04-29,183,,,,,-118.0849169,33.909280200000005
Norwalk,2020-04-30,2020-04-30,185,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-01,2020-05-01,193,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-02,2020-05-02,201,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-03,2020-05-03,201,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-04,2020-05-04,208,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-05,2020-05-05,221,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-06,2020-05-06,228,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-07,2020-05-07,230,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-08,2020-05-08,236,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-09,2020-05-09,244,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-10,2020-05-10,246,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-11,2020-05-11,250,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-12,2020-05-12,262,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-13,2020-05-13,270,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-14,2020-05-14,274,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-15,2020-05-15,279,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-16,2020-05-16,286,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-17,2020-05-17,289,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-18,2020-05-18,294,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-19,2020-05-19,301,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-20,2020-05-20,310,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-21,2020-05-21,327,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-22,2020-05-22,331,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-23,2020-05-23,338,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-24,2020-05-24,345,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-25,2020-05-25,358,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-26,2020-05-26,379,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-27,2020-05-27,384,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-28,2020-05-28,395,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-29,2020-05-29,426,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-30,2020-05-30,447,,,,,-118.0849169,33.909280200000005
Norwalk,2020-05-31,2020-05-31,461,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-01,2020-06-01,480,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-02,2020-06-02,505,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-03,2020-06-03,516,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-04,2020-06-04,558,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-05,2020-06-05,578,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-06,2020-06-06,591,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-07,2020-06-07,605,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-08,2020-06-08,620,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-09,2020-06-09,638,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-10,2020-06-10,652,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-11,2020-06-11,673,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-12,2020-06-12,691,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-13,2020-06-13,717,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-14,2020-06-14,734,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-15,2020-06-15,744,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-16,2020-06-16,754,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-17,2020-06-17,781,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-18,2020-06-18,787,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-19,2020-06-19,797,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-20,2020-06-20,819,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-21,2020-06-21,841,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-22,2020-06-22,876,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-23,2020-06-23,919,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-24,2020-06-24,937,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-25,2020-06-25,957,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-26,2020-06-26,983,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-27,2020-06-27,1025,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-28,2020-06-28,1080,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-29,2020-06-29,1114,,,,,-118.0849169,33.909280200000005
Norwalk,2020-06-30,2020-06-30,1155,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-01,2020-07-01,1192,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-02,2020-07-02,1216,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-03,2020-07-03,1254,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-04,2020-07-04,1300,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-05,2020-07-05,1300,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-06,2020-07-06,1343,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-07,2020-07-07,1395,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-08,2020-07-08,1433,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-09,2020-07-09,1469,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-10,2020-07-10,1515,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-11,2020-07-11,1553,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-12,2020-07-12,1599,,,,,-118.0849169,33.909280200000005
Norwalk,2020-07-13,2020-07-13,1634,Norwalk, ,Norwalk,35,-118.0849169,33.909280200000005
Norwalk,2020-07-14,2020-07-14,1693,Norwalk, ,Norwalk,37,-118.0849169,33.909280200000005
Norwalk,2020-07-15,2020-07-15,1747,Norwalk, ,Norwalk,37,-118.0849169,33.909280200000005
Norwalk,2020-07-16,2020-07-16,1802,Norwalk, ,Norwalk,37,-118.0849169,33.909280200000005
Norwalk,2020-07-17,2020-07-17,1857,Norwalk, ,Norwalk,40,-118.0849169,33.909280200000005
Norwalk,2020-07-18,2020-07-18,1891,Norwalk, ,Norwalk,41,-118.0849169,33.909280200000005
Norwalk,2020-07-19,2020-07-19,1941,Norwalk, ,Norwalk,41,-118.0849169,33.909280200000005
Norwalk,2020-07-20,2020-07-20,1979,Norwalk, ,Norwalk,43,-118.0849169,33.909280200000005
Norwalk,2020-07-21,2020-07-21,2016,Norwalk, ,Norwalk,44,-118.0849169,33.909280200000005
Norwalk,2020-07-22,2020-07-22,2056,Norwalk, ,Norwalk,44,-118.0849169,33.909280200000005
Norwalk,2020-07-23,2020-07-23,2078,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-24,2020-07-24,2094,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-25,2020-07-25,2141,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-26,2020-07-26,2168,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-27,2020-07-27,2189,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-28,2020-07-28,2242,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-29,2020-07-29,2288,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-07-30,2020-07-30,2316,Norwalk, ,Norwalk,45,-118.0849169,33.909280200000005
Norwalk,2020-08-03,2020-08-03,2397,Norwalk, ,Norwalk,46,-118.0849169,33.909280200000005
Norwalk,2020-08-04,2020-08-04,2416,Norwalk, ,Norwalk,49,-118.0849169,33.909280200000005
Norwalk,2020-08-05,2020-08-05,2448,Norwalk, ,Norwalk,51,-118.0849169,33.909280200000005
Norwalk,2020-08-06,2020-08-06,2492,Norwalk, ,Norwalk,53,-118.0849169,33.909280200000005
Norwalk,2020-08-07,2020-08-07,2552,Norwalk, ,Norwalk,53,-118.0849169,33.909280200000005
Norwalk,2020-08-08,2020-08-08,2579,Norwalk, ,Norwalk,53,-118.0849169,33.909280200000005
Norwalk,2020-08-09,2020-08-09,2595,Norwalk, ,Norwalk,54,-118.0849169,33.909280200000005
Norwalk,2020-08-10,2020-08-10,2622,Norwalk, ,Norwalk,54,-118.0849169,33.909280200000005
Norwalk,2020-08-11,2020-08-11,2652,Norwalk, ,Norwalk,54,-118.0849169,33.909280200000005
Norwalk,2020-08-12,2020-08-12,2673,Norwalk, ,Norwalk,56,-118.0849169,33.909280200000005
Norwalk,2020-08-13,2020-08-13,2718,Norwalk, ,Norwalk,57,-118.0849169,33.909280200000005
Norwalk,2020-08-14,2020-08-14,2739,Norwalk, ,Norwalk,57,-118.0849169,33.909280200000005
Norwalk,2020-08-15,2020-08-15,2776,Norwalk, ,Norwalk,57,-118.0849169,33.909280200000005
Norwalk,2020-08-16,2020-08-16,2791,Norwalk, ,Norwalk,58,-118.0849169,33.909280200000005
Norwalk,2020-08-17,2020-08-17,2803,Norwalk, ,Norwalk,58,-118.0849169,33.909280200000005
Norwalk,2020-08-18,2020-08-18,2809,Norwalk, ,Norwalk,58,-118.0849169,33.909280200000005
Norwalk,2020-08-19,2020-08-19,2827,Norwalk, ,Norwalk,60,-118.0849169,33.909280200000005
Norwalk,2020-08-20,2020-08-20,2848,Norwalk, ,Norwalk,64,-118.0849169,33.909280200000005
Norwalk,2020-08-21,2020-08-21,2866,Norwalk, ,Norwalk,65,-118.0849169,33.909280200000005
Norwalk,2020-08-22,2020-08-22,2887,Norwalk, ,Norwalk,65,-118.0849169,33.909280200000005
Pacific Palisades,2020-03-19,2020-03-19,5,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-20,2020-03-20,6,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-21,2020-03-21,7,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-22,2020-03-22,7,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-23,2020-03-23,8,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-24,2020-03-24,9,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-25,2020-03-25,9,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-26,2020-03-26,12,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-27,2020-03-27,10,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-28,2020-03-28,11,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-29,2020-03-29,15,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-30,2020-03-30,18,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-03-31,2020-03-31,22,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-04-01,2020-04-01,23,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-04-02,2020-04-02,24,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-04-03,2020-04-03,25,,,,,-118.5264706,34.0480643
Pacific Palisades,2020-04-04,2020-04-04,26,,,,,-118.5264706,34.0480643
