,county,state,fips,date,Lat,Lon,cases,deaths,incident_rate,people_tested,state_cases,state_deaths,new_cases,new_deaths,new_state_cases,new_state_deaths
64895,Fresno,California,6019.0,2020-11-30 08:00:00+00:00,36.75733899,-119.6466953,38568,481,3860.270383074384,,1244952,19214,280,0,18733,62
64896,Fresno,California,6019.0,2020-12-01 08:00:00+00:00,36.75733899,-119.6466953,38712,488,3874.683340322951,,1262927,19331,144,7,17975,117
64897,Fresno,California,6019.0,2020-12-02 08:00:00+00:00,36.75733899,-119.6466953,39004,488,3903.909614743655,,1282173,19446,292,0,19246,115
64898,Fresno,California,6019.0,2020-12-03 08:00:00+00:00,36.75733899,-119.6466953,39324,488,3935.938408629358,,1305611,19594,320,0,23438,148
64899,Fresno,California,6019.0,2020-12-04 08:00:00+00:00,36.75733899,-119.6466953,39680,506,3971.5704418272026,,1330683,19798,356,18,25072,204
64900,Fresno,California,6019.0,2020-12-05 08:00:00+00:00,36.75733899,-119.6466953,40108,506,4014.4089536493307,,1356263,19883,428,0,25580,85
64901,Fresno,California,6019.0,2020-12-06 08:00:00+00:00,36.75733899,-119.6466953,40568,506,4060.4503448600294,,1383556,19939,460,0,27293,56
64902,Fresno,California,6019.0,2020-12-07 08:00:00+00:00,36.75733899,-119.6466953,40869,506,4090.577429108769,,1412484,20055,301,0,28928,116
64903,Fresno,California,6019.0,2020-12-08 08:00:00+00:00,36.75733899,-119.6466953,41098,514,4113.498034733226,,1440537,20275,229,8,28053,220
64904,Fresno,California,6019.0,2020-12-09 08:00:00+00:00,36.75733899,-119.6466953,41574,514,4161.140865638209,,1473446,20469,476,0,32909,194
64905,Fresno,California,6019.0,2020-12-10 08:00:00+00:00,36.75733899,-119.6466953,41954,514,4199.175058377481,,1509057,20641,380,0,35611,172
64906,Fresno,California,6019.0,2020-12-11 08:00:00+00:00,36.75733899,-119.6466953,42461,542,4249.920678690142,,1546199,20859,507,28,37142,218
64907,Fresno,California,6019.0,2020-12-12 08:00:00+00:00,36.75733899,-119.6466953,43071,542,4310.975567034765,,1575719,20977,610,0,29520,118
64908,Fresno,California,6019.0,2020-12-13 08:00:00+00:00,36.75733899,-119.6466953,43756,542,4379.537203946348,,1607328,21046,685,0,31609,69
64909,Fresno,California,6019.0,2020-12-14 08:00:00+00:00,36.75733899,-119.6466953,44114,542,4415.369417105979,,1631919,21144,358,0,24591,98
64910,Fresno,California,6019.0,2020-12-15 08:00:00+00:00,36.75733899,-119.6466953,44726,557,4476.624485412386,,1675929,21496,612,15,44010,352
64911,Fresno,California,6019.0,2020-12-16 08:00:00+00:00,36.75733899,-119.6466953,47316,557,4735.857535924796,,1738097,21889,2590,0,62168,393
64912,Fresno,California,6019.0,2020-12-17 08:00:00+00:00,36.75733899,-119.6466953,49173,557,4921.724630442768,,1784859,22177,1857,0,46762,288
64913,Fresno,California,6019.0,2020-12-18 08:00:00+00:00,36.75733899,-119.6466953,49918,557,4996.2916662079215,,1833771,22442,745,0,48912,265
64914,Fresno,California,6019.0,2020-12-19 08:00:00+00:00,36.75733899,-119.6466953,52643,557,5269.036864140863,,1869881,22599,2725,0,36110,157
64915,Fresno,California,6019.0,2020-12-20 08:00:00+00:00,36.75733899,-119.6466953,55428,557,5547.787460927374,,1909406,22677,2785,0,39525,78
64916,Fresno,California,6019.0,2020-12-21 08:00:00+00:00,36.75733899,-119.6466953,57616,557,5766.784339120869,,1954347,22929,2188,0,44941,252
64917,Fresno,California,6019.0,2020-12-22 08:00:00+00:00,36.75733899,-119.6466953,58568,646,5862.0700009308375,,1990644,23306,952,89,36297,377
64918,Fresno,California,6019.0,2020-12-23 08:00:00+00:00,36.75733899,-119.6466953,59640,646,5969.366460447943,,2035301,23651,1072,0,44657,345
64919,Fresno,California,6019.0,2020-12-24 08:00:00+00:00,36.75733899,-119.6466953,60488,646,6054.242764245057,,2068468,23955,848,0,33167,304
64920,Fresno,California,6019.0,2020-12-25 08:00:00+00:00,36.75733899,-119.6466953,61435,646,6149.02797615056,,2085231,23991,947,0,16763,36
64921,Fresno,California,6019.0,2020-12-26 08:00:00+00:00,36.75733899,-119.6466953,62251,646,6230.701400559103,,2144654,24225,816,0,59423,234
64922,Fresno,California,6019.0,2020-12-27 08:00:00+00:00,36.75733899,-119.6466953,63080,646,6313.675994719251,,2178934,24289,829,0,34280,64
64923,Fresno,California,6019.0,2020-12-28 08:00:00+00:00,36.75733899,-119.6466953,63811,646,6386.841770751906,,2222669,24546,731,0,43735,257
64924,Fresno,California,6019.0,2020-12-29 08:00:00+00:00,36.75733899,-119.6466953,64274,646,6433.183431905283,,2258759,24988,463,0,36090,442
64925,Fresno,California,6019.0,2020-12-30 08:00:00+00:00,36.75733899,-119.6466953,65149,646,6520.762165186503,,2291414,25417,875,0,32655,429
64926,Fresno,California,6019.0,2020-12-31 08:00:00+00:00,36.75733899,-119.6466953,65400,646,6545.884750390602,,2325599,25986,251,0,34185,569
64927,Fresno,California,6019.0,2021-01-01 08:00:00+00:00,36.75733899,-119.6466953,66442,711,6650.178510480921,,2365024,26363,1042,65,39425,377
64928,Fresno,California,6019.0,2021-01-02 08:00:00+00:00,36.75733899,-119.6466953,67484,711,6754.472270571244,,2415246,26551,1042,0,50222,188
64929,Fresno,California,6019.0,2021-01-03 08:00:00+00:00,36.75733899,-119.6466953,68740,711,6880.18528657263,,2452262,26638,1256,0,37016,87
64930,Fresno,California,6019.0,2021-01-04 08:00:00+00:00,36.75733899,-119.6466953,69318,711,6938.037295528679,,2490518,27017,578,0,38256,379
64931,Fresno,California,6019.0,2021-01-05 08:00:00+00:00,36.75733899,-119.6466953,69871,711,6993.387054962411,,2529480,27519,553,0,38962,502
64932,Fresno,California,6019.0,2021-01-06 08:00:00+00:00,36.75733899,-119.6466953,70971,711,7103.486033944517,,2567843,28079,1100,0,38363,560
64933,Fresno,California,6019.0,2021-01-07 08:00:00+00:00,36.75733899,-119.6466953,71404,711,7146.824995671109,,2609088,28566,433,0,41245,487
64934,Fresno,California,6019.0,2021-01-08 08:00:00+00:00,36.75733899,-119.6466953,72557,711,7262.228743640532,,2651984,29110,1153,0,42896,544
64935,Fresno,California,6019.0,2021-01-09 08:00:00+00:00,36.75733899,-119.6466953,73689,711,7375.530602011208,,2704483,29707,1132,0,52499,597
64936,Fresno,California,6019.0,2021-01-10 08:00:00+00:00,36.75733899,-119.6466953,74816,711,7488.332010477419,,2744008,30004,1127,0,39525,297
64937,Fresno,California,6019.0,2021-01-11 08:00:00+00:00,36.75733899,-119.6466953,75621,802,7568.904445096143,,2784716,30480,805,91,40708,476
64938,Fresno,California,6019.0,2021-01-12 08:00:00+00:00,36.75733899,-119.6466953,76581,846,7664.990826753251,,2832085,31157,960,44,47369,677
64939,Fresno,California,6019.0,2021-01-13 08:00:00+00:00,36.75733899,-119.6466953,77651,846,7772.087106308571,,2870104,31684,1070,0,38019,527
64940,Fresno,California,6019.0,2021-01-14 08:00:00+00:00,36.75733899,-119.6466953,78278,904,7834.84352432837,,2910044,32318,627,58,39940,634
64941,Fresno,California,6019.0,2021-01-15 08:00:00+00:00,36.75733899,-119.6466953,79033,932,7910.411459902452,,2948054,33002,755,28,38010,684
64942,Fresno,California,6019.0,2021-01-16 08:00:00+00:00,36.75733899,-119.6466953,79950,932,8002.193972381171,,2983149,33408,917,0,35095,406
64943,Fresno,California,6019.0,2021-01-17 08:00:00+00:00,36.75733899,-119.6466953,81294,932,8136.714906701124,,3014428,33615,1344,0,31279,207
64944,Fresno,California,6019.0,2021-01-18 08:00:00+00:00,36.75733899,-119.6466953,82039,932,8211.281942466278,,3043005,33746,745,0,28577,131
64945,Fresno,California,6019.0,2021-01-19 08:00:00+00:00,36.75733899,-119.6466953,82485,968,8255.922073944475,,3078551,34441,446,36,35546,695
64946,Fresno,California,6019.0,2021-01-20 08:00:00+00:00,36.75733899,-119.6466953,83200,968,8327.486410282845,,3097632,35060,715,0,19081,619
64947,Fresno,California,6019.0,2021-01-21 08:00:00+00:00,36.75733899,-119.6466953,83591,1020,8366.621592811938,,3122705,35796,391,52,25073,736
64948,Fresno,California,6019.0,2021-01-22 08:00:00+00:00,36.75733899,-119.6466953,84137,1043,8421.270722379419,,3147207,36362,546,23,24502,566
64949,Fresno,California,6019.0,2021-01-23 08:00:00+00:00,36.75733899,-119.6466953,84744,1043,8482.025340781363,,3168028,36846,607,0,20821,484
64950,Fresno,California,6019.0,2021-01-24 08:00:00+00:00,36.75733899,-119.6466953,85274,1043,8535.073030654557,,3187475,37121,530,0,19447,275
64951,Fresno,California,6019.0,2021-01-25 08:00:00+00:00,36.75733899,-119.6466953,85808,1067,8588.521080451324,,3213222,37543,534,24,25747,422
64952,Fresno,California,6019.0,2021-01-26 08:00:00+00:00,36.75733899,-119.6466953,86336,1084,8641.368590362736,,3235045,38268,528,17,21823,725
64953,Fresno,California,6019.0,2021-01-27 08:00:00+00:00,36.75733899,-119.6466953,86673,1084,8675.098913923617,,3250649,38817,337,0,15604,549
64954,Fresno,California,6019.0,2021-01-28 08:00:00+00:00,36.75733899,-119.6466953,86886,1137,8696.418079853791,,3273905,39574,213,53,23256,757
64955,Fresno,California,6019.0,2021-01-29 08:00:00+00:00,36.75733899,-119.6466953,87401,1137,8747.964420013592,,3293531,40238,515,0,19626,664
64956,Fresno,California,6019.0,2021-01-30 08:00:00+00:00,36.75733899,-119.6466953,87936,1137,8801.512559791252,,3310949,40702,535,0,17418,464
64957,Fresno,California,6019.0,2021-01-31 08:00:00+00:00,36.75733899,-119.6466953,88476,1137,8855.561149473377,,3324264,40928,540,0,13315,226
64958,Fresno,California,6019.0,2021-02-01 08:00:00+00:00,36.75733899,-119.6466953,88852,1173,8893.194982289078,,3342647,41402,376,36,18383,474
64959,Fresno,California,6019.0,2021-02-02 08:00:00+00:00,36.75733899,-119.6466953,89272,1185,8935.232774264065,,3355781,41902,420,12,13134,500
64960,Fresno,California,6019.0,2021-02-03 08:00:00+00:00,36.75733899,-119.6466953,89542,1198,8962.257069105126,,3368281,42484,270,13,12500,582
64961,Fresno,California,6019.0,2021-02-04 08:00:00+00:00,36.75733899,-119.6466953,89748,1224,8982.875605169047,,3382932,43120,206,26,14651,636
64962,Fresno,California,6019.0,2021-02-05 08:00:00+00:00,36.75733899,-119.6466953,90126,1224,9020.709617946535,,3399745,43690,378,0,16813,570
64963,Fresno,California,6019.0,2021-02-06 08:00:00+00:00,36.75733899,-119.6466953,90513,1224,9059.444440552055,,3408241,43991,387,0,8496,301
64964,Fresno,California,6019.0,2021-02-07 08:00:00+00:00,36.75733899,-119.6466953,90944,1224,9102.583222316862,,3417982,44155,431,0,9741,164
64965,Fresno,California,6019.0,2021-02-08 08:00:00+00:00,36.75733899,-119.6466953,91184,1254,9126.60481773114,,3432088,44494,240,30,14106,339
64966,Fresno,California,6019.0,2021-02-09 08:00:00+00:00,36.75733899,-119.6466953,91430,1258,9151.226953030777,,3442672,45009,246,4,10584,515
64967,Fresno,California,6019.0,2021-02-10 08:00:00+00:00,36.75733899,-119.6466953,91730,1283,9181.253947298621,,3451176,45496,300,25,8504,487
64968,Fresno,California,6019.0,2021-02-11 08:00:00+00:00,36.75733899,-119.6466953,91876,1291,9195.867084508976,,3461753,46022,146,8,10577,526
64969,Fresno,California,6019.0,2021-02-12 08:00:00+00:00,36.75733899,-119.6466953,92168,1291,9225.093358929676,,3471311,46466,292,0,9558,444
64970,Fresno,California,6019.0,2021-02-13 08:00:00+00:00,36.75733899,-119.6466953,92520,1291,9260.325032203951,,3480228,46874,352,0,8917,408
64971,Fresno,California,6019.0,2021-02-14 08:00:00+00:00,36.75733899,-119.6466953,92807,1291,9289.050856720192,,3485841,47057,287,0,5613,183
64972,Fresno,California,6019.0,2021-02-15 08:00:00+00:00,36.75733899,-119.6466953,93065,1291,9314.87407179054,,3491392,47119,258,0,5551,62
64973,Fresno,California,6019.0,2021-02-16 08:00:00+00:00,36.75733899,-119.6466953,93231,1341,9331.489008618748,,3499871,47510,166,50,8479,391
64974,Fresno,California,6019.0,2021-02-17 08:00:00+00:00,36.75733899,-119.6466953,93363,1349,9344.7008860966,,3506402,47936,132,8,6531,426
64975,Fresno,California,6019.0,2021-02-18 08:00:00+00:00,36.75733899,-119.6466953,93555,1349,9363.918162428025,,3512088,48259,192,0,5686,323
64976,Fresno,California,6019.0,2021-02-19 08:00:00+00:00,36.75733899,-119.6466953,93734,1367,9381.83426900784,,3521225,48836,179,18,9137,577
64977,Fresno,California,6019.0,2021-02-20 08:00:00+00:00,36.75733899,-119.6466953,93973,1367,9405.755774441222,,3527338,49120,239,0,6113,284
64978,Fresno,California,6019.0,2021-02-21 08:00:00+00:00,36.75733899,-119.6466953,94234,1367,9431.87925945425,,3531846,49345,261,0,4508,225
64979,Fresno,California,6019.0,2021-02-22 08:00:00+00:00,36.75733899,-119.6466953,94374,1367,9445.891856779244,,3536946,49541,140,0,5100,196
64980,Fresno,California,6019.0,2021-02-23 08:00:00+00:00,36.75733899,-119.6466953,94584,1397,9466.910752766737,,3543340,49888,210,30,6394,347
64981,Fresno,California,6019.0,2021-02-24 08:00:00+00:00,36.75733899,-119.6466953,94584,1397,9466.910752766737,,3543340,49888,0,0,0,0
64982,Glenn,California,6021.0,2020-03-29 07:00:00+00:00,39.59875897,-122.3938452,1,0,3.521994857887507,,5863,124,1,0,753,14
64983,Glenn,California,6021.0,2020-03-30 07:00:00+00:00,39.59875897,-122.3938452,1,0,3.521994857887507,,7155,146,0,0,1292,22
64984,Glenn,California,6021.0,2020-03-31 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,8233,173,1,0,1078,27
64985,Glenn,California,6021.0,2020-04-01 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,9415,199,0,0,1182,26
64986,Glenn,California,6021.0,2020-04-02 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,10796,238,0,0,1381,39
64987,Glenn,California,6021.0,2020-04-03 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,12023,265,0,0,1227,27
64988,Glenn,California,6021.0,2020-04-04 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,12844,289,0,0,821,24
64989,Glenn,California,6021.0,2020-04-05 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,15040,348,0,0,2196,59
64990,Glenn,California,6021.0,2020-04-06 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,16034,380,0,0,994,32
64991,Glenn,California,6021.0,2020-04-07 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,17360,432,0,0,1326,52
64992,Glenn,California,6021.0,2020-04-08 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,18902,495,0,0,1542,63
64993,Glenn,California,6021.0,2020-04-09 07:00:00+00:00,39.59875897,-122.3938452,2,0,7.043989715775014,,19718,544,0,0,816,49
64994,Glenn,California,6021.0,2020-04-10 07:00:00+00:00,39.59875897,-122.3938452,3,0,10.565984573662522,,21094,583,1,0,1376,39
64995,Glenn,California,6021.0,2020-04-11 07:00:00+00:00,39.59875897,-122.3938452,3,0,10.565984573662522,,21722,604,0,0,628,21
64996,Glenn,California,6021.0,2020-04-12 07:00:00+00:00,39.59875897,-122.3938452,3,0,10.565984573662522,,22810,640,0,0,1088,36
64997,Glenn,California,6021.0,2020-04-13 07:00:00+00:00,39.59875897,-122.3938452,3,0,10.565984573662522,,23949,714,0,0,1139,74
64998,Glenn,California,6021.0,2020-04-14 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,25406,767,1,0,1457,53
64999,Glenn,California,6021.0,2020-04-15 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,26699,860,0,0,1293,93
65000,Glenn,California,6021.0,2020-04-16 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,27687,956,0,0,988,96
65001,Glenn,California,6021.0,2020-04-17 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,29470,1037,0,0,1783,81
65002,Glenn,California,6021.0,2020-04-18 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,30805,1140,0,0,1335,103
65003,Glenn,California,6021.0,2020-04-19 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,31660,1177,0,0,855,37
65004,Glenn,California,6021.0,2020-04-20 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,33946,1225,0,0,2286,48
65005,Glenn,California,6021.0,2020-04-21 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,35793,1282,0,0,1847,57
65006,Glenn,California,6021.0,2020-04-22 07:00:00+00:00,39.59875897,-122.3938452,4,0,14.087979431550028,,37739,1421,0,0,1946,139
65007,Glenn,California,6021.0,2020-04-23 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,39946,1533,1,0,2207,112
65008,Glenn,California,6021.0,2020-04-24 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,41803,1621,0,0,1857,88
65009,Glenn,California,6021.0,2020-04-25 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,42771,1689,0,0,968,68
65010,Glenn,California,6021.0,2020-04-26 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,43888,1725,0,0,1117,36
65011,Glenn,California,6021.0,2020-04-27 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,45387,1779,0,0,1499,54
65012,Glenn,California,6021.0,2020-04-28 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,46714,1864,0,0,1327,85
65013,Glenn,California,6021.0,2020-04-29 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,49310,1946,0,0,2596,82
65014,Glenn,California,6021.0,2020-04-30 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,50712,2031,0,0,1402,85
65015,Glenn,California,6021.0,2020-05-01 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,52536,2126,0,0,1824,95
65016,Glenn,California,6021.0,2020-05-02 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,53833,2180,0,0,1297,54
65017,Glenn,California,6021.0,2020-05-03 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,55323,2216,0,0,1490,36
65018,Glenn,California,6021.0,2020-05-04 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,56419,2278,0,0,1096,62
65019,Glenn,California,6021.0,2020-05-05 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,59039,2381,0,0,2620,103
65020,Glenn,California,6021.0,2020-05-06 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,61245,2464,0,0,2206,83
65021,Glenn,California,6021.0,2020-05-07 07:00:00+00:00,39.59875897,-122.3938452,5,0,17.609974289437538,,62869,2535,0,0,1624,71
65022,Glenn,California,6021.0,2020-05-08 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,64564,2613,1,0,1695,78
65023,Glenn,California,6021.0,2020-05-09 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,67285,2687,0,0,2721,74
65024,Glenn,California,6021.0,2020-05-10 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,68231,2716,0,0,946,29
65025,Glenn,California,6021.0,2020-05-11 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,70039,2779,0,0,1808,63
65026,Glenn,California,6021.0,2020-05-12 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,71770,2879,0,0,1731,100
65027,Glenn,California,6021.0,2020-05-13 07:00:00+00:00,39.59875897,-122.3938452,6,0,21.131969147325044,,73603,2957,0,0,1833,78
65028,Glenn,California,6021.0,2020-05-14 07:00:00+00:00,39.59875897,-122.3938452,9,0,31.697953720987574,,75580,3052,3,0,1977,95
65029,Glenn,California,6021.0,2020-05-15 07:00:00+00:00,39.59875897,-122.3938452,9,0,31.697953720987574,,77427,3136,0,0,1847,84
65030,Glenn,California,6021.0,2020-05-16 07:00:00+00:00,39.59875897,-122.3938452,9,0,31.697953720987574,,79471,3208,0,0,2044,72
65031,Glenn,California,6021.0,2020-05-17 07:00:00+00:00,39.59875897,-122.3938452,9,0,31.697953720987574,,80809,3240,0,0,1338,32
65032,Glenn,California,6021.0,2020-05-18 07:00:00+00:00,39.59875897,-122.3938452,9,0,31.697953720987574,,82320,3279,0,0,1511,39
65033,Glenn,California,6021.0,2020-05-19 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,84635,3403,3,0,2315,124
65034,Glenn,California,6021.0,2020-05-20 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,86839,3497,0,0,2204,94
65035,Glenn,California,6021.0,2020-05-21 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,88951,3583,0,0,2112,86
65036,Glenn,California,6021.0,2020-05-22 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,91239,3665,0,0,2288,82
65037,Glenn,California,6021.0,2020-05-23 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,93404,3737,0,0,2165,72
65038,Glenn,California,6021.0,2020-05-24 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,94818,3753,0,0,1414,16
65039,Glenn,California,6021.0,2020-05-25 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,97152,3768,0,0,2334,15
65040,Glenn,California,6021.0,2020-05-26 07:00:00+00:00,39.59875897,-122.3938452,12,0,42.26393829465009,,100312,3818,0,0,3160,50
65041,Glenn,California,6021.0,2020-05-27 07:00:00+00:00,39.59875897,-122.3938452,13,0,45.7859331525376,,102035,3894,1,0,1723,76
65042,Glenn,California,6021.0,2020-05-28 07:00:00+00:00,39.59875897,-122.3938452,14,0,49.30792801042511,,104893,3993,1,0,2858,99
65043,Glenn,California,6021.0,2020-05-29 07:00:00+00:00,39.59875897,-122.3938452,14,0,49.30792801042511,,107723,4077,0,0,2830,84
65044,Glenn,California,6021.0,2020-05-30 07:00:00+00:00,39.59875897,-122.3938452,16,0,56.351917726200114,,110937,4144,2,0,3214,67
65045,Glenn,California,6021.0,2020-05-31 07:00:00+00:00,39.59875897,-122.3938452,16,0,56.351917726200114,,112919,4172,0,0,1982,28
65046,Glenn,California,6021.0,2020-06-01 07:00:00+00:00,39.59875897,-122.3938452,16,0,56.351917726200114,,115688,4217,0,0,2769,45
65047,Glenn,California,6021.0,2020-06-02 07:00:00+00:00,39.59875897,-122.3938452,17,0,59.87391258408763,,118292,4305,1,0,2604,88
65048,Glenn,California,6021.0,2020-06-03 07:00:00+00:00,39.59875897,-122.3938452,17,0,59.87391258408763,,120583,4374,0,0,2291,69
65049,Glenn,California,6021.0,2020-06-04 07:00:00+00:00,39.59875897,-122.3938452,17,0,59.87391258408763,,123516,4444,0,0,2933,70
65050,Glenn,California,6021.0,2020-06-05 07:00:00+00:00,39.59875897,-122.3938452,17,0,59.87391258408763,,127034,4529,0,0,3518,85
65051,Glenn,California,6021.0,2020-06-06 07:00:00+00:00,39.59875897,-122.3938452,18,0,63.39590744197513,,129748,4607,1,0,2714,78
65052,Glenn,California,6021.0,2020-06-07 07:00:00+00:00,39.59875897,-122.3938452,18,0,63.39590744197513,,131811,4632,0,0,2063,25
65053,Glenn,California,6021.0,2020-06-08 07:00:00+00:00,39.59875897,-122.3938452,19,0,66.91790229986265,,135114,4657,1,0,3303,25
65054,Glenn,California,6021.0,2020-06-09 07:00:00+00:00,39.59875897,-122.3938452,19,0,66.91790229986265,,138188,4745,0,0,3074,88
65055,Glenn,California,6021.0,2020-06-10 07:00:00+00:00,39.59875897,-122.3938452,23,0,81.00588173141267,,141313,4854,4,0,3125,109
65056,Glenn,California,6021.0,2020-06-11 07:00:00+00:00,39.59875897,-122.3938452,23,0,81.00588173141267,,145086,4934,0,0,3773,80
65057,Glenn,California,6021.0,2020-06-12 07:00:00+00:00,39.59875897,-122.3938452,24,0,84.52787658930018,,148434,4978,1,0,3348,44
65058,Glenn,California,6021.0,2020-06-13 07:00:00+00:00,39.59875897,-122.3938452,24,0,84.52787658930018,,151901,5076,0,0,3467,98
65059,Glenn,California,6021.0,2020-06-14 07:00:00+00:00,39.59875897,-122.3938452,24,0,84.52787658930018,,154061,5099,0,0,2160,23
65060,Glenn,California,6021.0,2020-06-15 07:00:00+00:00,39.59875897,-122.3938452,32,0,112.70383545240023,,157620,5114,8,0,3559,15
65061,Glenn,California,6021.0,2020-06-16 07:00:00+00:00,39.59875897,-122.3938452,34,0,119.74782516817524,,161149,5200,2,0,3529,86
65062,Glenn,California,6021.0,2020-06-17 07:00:00+00:00,39.59875897,-122.3938452,34,0,119.74782516817524,,165425,5271,0,0,4276,71
65063,Glenn,California,6021.0,2020-06-18 07:00:00+00:00,39.59875897,-122.3938452,42,0,147.92378403127532,,170343,5355,8,0,4918,84
65064,Glenn,California,6021.0,2020-06-19 07:00:00+00:00,39.59875897,-122.3938452,42,0,147.92378403127532,,174428,5426,0,0,4085,71
65065,Glenn,California,6021.0,2020-06-20 07:00:00+00:00,39.59875897,-122.3938452,42,0,147.92378403127532,,178876,5494,0,0,4448,68
65066,Glenn,California,6021.0,2020-06-21 07:00:00+00:00,39.59875897,-122.3938452,42,0,147.92378403127532,,182137,5515,0,0,3261,21
65067,Glenn,California,6021.0,2020-06-22 07:00:00+00:00,39.59875897,-122.3938452,42,0,147.92378403127532,,188948,5566,0,0,6811,51
65068,Glenn,California,6021.0,2020-06-23 07:00:00+00:00,39.59875897,-122.3938452,66,0,232.4516606205755,,196541,5626,24,0,7593,60
65069,Glenn,California,6021.0,2020-06-24 07:00:00+00:00,39.59875897,-122.3938452,74,0,260.6276194836756,,201863,5725,8,0,5322,99
65070,Glenn,California,6021.0,2020-06-25 07:00:00+00:00,39.59875897,-122.3938452,87,0,306.4135526362131,,207480,5806,13,0,5617,81
65071,Glenn,California,6021.0,2020-06-26 07:00:00+00:00,39.59875897,-122.3938452,87,0,306.4135526362131,,213752,5868,0,0,6272,62
65072,Glenn,California,6021.0,2020-06-27 07:00:00+00:00,39.59875897,-122.3938452,87,0,306.4135526362131,,217720,5899,0,0,3968,31
65073,Glenn,California,6021.0,2020-06-28 07:00:00+00:00,39.59875897,-122.3938452,87,0,306.4135526362131,,222821,5932,0,0,5101,33
65074,Glenn,California,6021.0,2020-06-29 07:00:00+00:00,39.59875897,-122.3938452,103,0,362.76547036241334,,231578,5983,16,0,8757,51
65075,Glenn,California,6021.0,2020-06-30 07:00:00+00:00,39.59875897,-122.3938452,103,0,362.76547036241334,,239724,6082,0,0,8146,99
65076,Glenn,California,6021.0,2020-07-01 07:00:00+00:00,39.59875897,-122.3938452,115,0,405.02940865706336,,247317,6169,12,0,7593,87
65077,Glenn,California,6021.0,2020-07-02 07:00:00+00:00,39.59875897,-122.3938452,122,0,429.68337266227593,,255494,6265,7,0,8177,96
65078,Glenn,California,6021.0,2020-07-03 07:00:00+00:00,39.59875897,-122.3938452,122,0,429.68337266227593,,259664,6315,0,0,4170,50
65079,Glenn,California,6021.0,2020-07-04 07:00:00+00:00,39.59875897,-122.3938452,122,0,429.68337266227593,,261909,6334,0,0,2245,19
65080,Glenn,California,6021.0,2020-07-05 07:00:00+00:00,39.59875897,-122.3938452,122,0,429.68337266227593,,273416,6373,0,0,11507,39
65081,Glenn,California,6021.0,2020-07-06 07:00:00+00:00,39.59875897,-122.3938452,122,0,429.68337266227593,,279891,6441,0,0,6475,68
65082,Glenn,California,6021.0,2020-07-07 07:00:00+00:00,39.59875897,-122.3938452,146,0,514.2112492515762,,292859,6573,24,0,12968,132
